review_id,book_title,rating,review_cleaned,processed_text,pos_text
0010594847_3_6,解憂雜貨店,4.5,一間老爺爺經營的平凡無奇的雜貨店，竟在三個小偷的闖入後，有了不一樣的故事......這間雜貨店不僅賣日常生活用品，更傾聽你的煩惱，幫助你解決問題，這間不可思議的雜貨店，也在三位小偷的抽絲剝繭之下，漸漸找回了過去。,一間 爺爺 經營 平凡 無奇 雜貨店 竟 三個 小偷 闖入 後 不 故事 這間 雜貨店 賣 日常 生活用品 傾 聽 你 煩惱 幫助 你 解決 問題 這間 不可 思議 雜貨店 三位 小偷 抽絲 剝 繭 之下 找回 過去,一間/m 爺爺/n 經營/vn 平凡/a 無奇/a 雜貨店/n 竟/d 三個/m 小偷/d 闖入/v 後/nr 不/d 故事/n 這間/r 雜貨店/n 賣/v 日常/d 生活用品/n 傾/v 聽/v 你/r 煩惱/a 幫助/v 你/r 解決/v 問題/n 這間/r 不可/v 思議/n 雜貨店/n 三位/m 小偷/d 抽絲/n 剝/v 繭/ng 之下/f 找回/v 過去/t
0010594847_3_7,解憂雜貨店,5.0,每當我讀得越是深入 不知不覺間故事也似乎漸漸指向我的人生 藉著交錯的時間線和神秘感 營造出一種讓人得以用第三人稱來看待每一個事件 又或者叫做每一個人生經歷 而當我們能以客觀的角度去解決問題時 理性也能減緩感性在事情發生時的衝動 是一本可以發人深省 並檢討的好書,每 當 我 讀 得 越是 深入 不知 不覺 間 故事 指向 我 人生 藉 交錯 時間線 神秘感 營 造出 一種 人 得以 用 第三 人 稱來 看待 每 事件 叫做 每 人生 經歷 當 以 客觀 角度 去 解決 問題 時 理性 減緩 感性 事情 發生 時 衝動 一本 發人 深省 並 檢討 書,每/r 當/p 我/r 讀/v 得/ud 越是/d 深入/v 不知/v 不覺/n 間/f 故事/n 指向/n 我/r 人生/n 藉/vg 交錯/v 時間線/n 神秘感/n 營/n 造出/v 一種/m 人/n 得以/v 用/p 第三/m 人/n 稱來/v 看待/v 每/r 事件/n 叫做/v 每/r 人生/n 經歷/n 當/p 以/p 客觀/n 角度/n 去/v 解決/v 問題/n 時/n 理性/n 減緩/v 感性/n 事情/n 發生/v 時/ng 衝動/vn 一本/m 發人/n 深省/ns 並/c 檢討/v 書/n
0010594847_3_8,解憂雜貨店,5.0,分別在看了中、日版本的電影後才決定把書買回去收藏，發現東野圭吾的文字力量真的太大了！閱讀後會發現電影的鋪陳真的是遠遠不及紙本書。讀者可以像看小說一樣以第三者的角度去看每封信、每個故事，卻又會不知不覺發現某些故事和自己人生的重疊，然後在各個角色找到方向時，也跟他們一樣獲得療癒。真的是一本很值得收藏、反覆拿出來讀的好書！,分別 看 中日 版本 電影 後 才 決定 書 買 回去 收藏 發現 東野 圭吾 文字 力量 真的 太 閱讀 後 發現 電影 鋪 陳 真的 遠遠 紙本書 讀者 像 看 小 說 以 第三者 角度 去 看 每封信 每個 故事 不知 不覺 發現 故事 人生 重疊然 後 各個 角色 找到 方向 時 獲得 療 癒 真的 一本 很 值得 收藏 反覆 拿出 來讀 書,分別/d 看/v 中日/t 版本/n 電影/n 後/nr 才/d 決定/v 書/n 買/v 回去/v 收藏/v 發現/v 東野/ns 圭吾/ns 文字/n 力量/n 真的/d 太/d 閱讀/v 後/nr 發現/v 電影/n 鋪/v 陳/nr 真的/d 遠遠/d 紙本書/n 讀者/n 像/v 看/v 小/a 說/v 以/p 第三者/nz 角度/n 去/v 看/v 每封信/l 每個/r 故事/n 不知/v 不覺/d 發現/v 故事/n 人生/n 重疊然/z 後/nr 各個/r 角色/n 找到/v 方向/n 時/ng 獲得/v 療/vg 癒/zg 真的/d 一本/m 很/zg 值得/v 收藏/v 反覆/v 拿出/v 來讀/v 書/n
0010594847_3_9,解憂雜貨店,4.0,我從書中一封封浪史先生的回覆信中發現了他其實從來不覺得自己的答案能夠真正的解決他人內心的煩憂，但信中字裡行間總是透露出他對對方的那份關懷和真誠，而他總是能在信中的字裡行間找出對方內心所真正思考的事。他曾告訴寄信人其實他們寫這封信的原因並非真正不知道如何去解決自己的麻煩，他們只不過是想獲得另外一個人的肯定罷了，而確實地是這些人在經過諮商後都找到了自己的方向。作者還是運用了巧妙的手法把每一個人物串聯再一起，但卻不顯的荒唐突兀， 這本書讓我第一次體會到懸疑和溫暖所交織出的感動，而這樣鮮明的新鮮感是我從未感受過的。,我 書 中 一封封 浪史 先生 回覆 信 中 發現 他 其實 不 覺得 答案 能夠 真正 解決 他人 內心 煩憂 但 信 中 字 裡 行間 透露 出 他 對方 那份 關懷 真誠 他 信 中 字 裡 行間 找出 方內心 所 真正 思考 事 他 曾 告訴 寄信人 其實 寫 封信 原因 並非 真正 不 知道 去 解決 麻煩 只 不 過 獲得 人 肯定 罷了 確實 地 人 諮商 後 找到 方向 作者 運用 巧妙 手法 每 人物 串聯 一起 但 不顯 荒唐 突兀 本書 我 第一次 體會 懸疑 溫暖 所 交織 出 感動 鮮明 新 鮮感 我 從未 感受 過,我/r 書/n 中/f 一封封/ns 浪史/n 先生/n 回覆/v 信/n 中/f 發現/v 他/r 其實/d 不/d 覺得/v 答案/n 能夠/v 真正/d 解決/v 他人/r 內心/n 煩憂/a 但/c 信/n 中/f 字/n 裡/f 行間/n 透露/v 出/v 他/r 對方/s 那份/mq 關懷/n 真誠/a 他/r 信/n 中/f 字/n 裡/f 行間/n 找出/v 方內心/n 所/u 真正/d 思考/v 事/n 他/r 曾/d 告訴/v 寄信人/n 其實/d 寫/v 封信/nr 原因/n 並非/c 真正/d 不/d 知道/v 去/v 解決/v 麻煩/an 只/d 不/d 過/ug 獲得/v 人/n 肯定/v 罷了/y 確實/ad 地/uv 人/n 諮商/vn 後/nr 找到/v 方向/n 作者/n 運用/v 巧妙/a 手法/n 每/r 人物/n 串聯/ns 一起/m 但/c 不顯/a 荒唐/a 突兀/v 本書/r 我/r 第一次/m 體會/n 懸疑/v 溫暖/an 所/u 交織/n 出/v 感動/vn 鮮明/a 新/a 鮮感/n 我/r 從未/d 感受/v 過/ug
0010594847_3_10,解憂雜貨店,5.0,"一開始是先看過影片，再回頭去讀小說，這樣的順序好處是看著文字可以很便利的腦補畫面，缺點是會被電影情節框住......與其說這是一本懸疑小說，我更認同它是一部深刻探討人際關係的作品，作者以細膩的手法，時空交錯的講述著故事，總能讓人在某個環節讚嘆「原來如此」，驚訝「他們之間竟然有關聯」，這是咀嚼文字的樂趣。書中以「浪矢雜貨店」為主軸，老闆的""不務正業""，透過書信往來幫大家解決疑難雜症，成為他一生當中最重要的價值與意義。因為匿名的緣故，讓許多難以啟齒的話得以講開，但也因為如此讓很多真實的背景遭到隱匿，留下了雙方的模糊空間。我很喜歡浪矢老闆對於回信解惑的概念，他認為其實每個人在寫信時就已經決定了自己要怎麼做，他們只是希望透過第三者的認同來增強自己的信心，所以解決問題的主導還是在事主本身。這不就好比我們所信仰的神祇？人們總在困頓時找上神祇，透過各種方式探尋神意，希望得到神靈的幫助。然而實際上真正能解決問題的只有自己，所謂的神意也只是增強信心的安慰劑而已，人才是主體，神沒有能力去為你做決定，就如同浪矢先生一般。在諸多的案例中，最觸動我內心的是漁店音樂人以及蹺家的小開。漁店音樂人拋下家業，甚至是照顧父母的責任，努力追尋著自己的夢想，直到生命的最後一刻都沒親眼看見自己的音樂有發光發熱的一天，而是為了拯救一條小生命而葬身火場，這是何等不值？但為了理想奮不顧身，真真切切努力過，驀然回首，留下了一抹璀璨，這一生真的不值麼？蹺家的小開為了逃脫家境潰敗，為了逃離父母的掌控，過著隱姓埋名的數十年歲月，最後才發現當年的離開導致了父母的自殺，臨終前還想著要保護小孩，把小孩的""死""也寫進遺書裡，讓他真真切切成了一張白紙，數十年的怨總算得到化解，然而悔卻從此伴隨一生。而汪汪女老闆的際遇，是裡頭真正遵循""神意""而獲利的人，但這裡的神不是浪矢，而是三個被社會所歧視的底層小混混，或許這是作者的諷刺吧？！或許這世上真的有知曉未來的神可以給予幫助，但如果汪汪一味的遵循神意，那麼她就會失去了自我節制的能力，迷失在金錢利慾的流轉間，就如同她斷然拒絕饅頭小店老闆的哀求給予機會一般，如果沒有最後被綁架的這個契機，那麼很有可能只是再造就出一個冷血的勢利商人，而安排三個混混來綁架她，或許是浪矢老闆的巧妙安排吧？最後一封對於空白來信的回覆，則是把整個故事做個結論，每個人都是帶著定見來徵詢的，哪怕只是投遞一張白紙，浪矢老闆總能將它善解，讓對前途迷茫的年輕小夥子得到救贖，每個人的生命都有意義，人的一生不會是空白.......這本書之所以敲擊內心，在於我總能在人物角色間找到自己的投射身影，彷彿自己也逃不出作者的掌握。是啊！人生有太多的苦難，有太多的選擇，每一種選擇都沒有對錯好壞，看的是自己的內心以及承受後果的擔當.......",一 開始 先 看 過 影片 回頭 去 讀 小 說 順序 處 看著 文字 很 便利 腦 補 畫面 缺點 電影 情節 框住 其 說 一本 懸疑 小 說 我 認同 一部 深刻 探討 人際 關 係 作品 作者 以 細膩 手法 時空 交錯 講述 故事 總能 人 某個 環 節 讚 嘆 原 來 如此 驚訝 之間 竟然 關聯 咀嚼 文字 樂趣 書 中 以浪矢雜 貨店 主軸 闆 不 務 正 業 透 過 書 信 往 來 幫 大家 解決 疑難 雜症 成為 他 一生 當中 重要 價值 意義 匿名 緣故 許多 難以啟齒 話 得以 講開 但 如此 很多 真實 背景 遭到 隱匿 留下 雙方 模糊 空間 我 很 喜歡 浪 矢 闆 於 回信 解惑 概念 他 認為 其實 每個 人 寫信 時 已經 決定 做 希望 透過 第三者 認同 來 增強 信心 解決 問題 主導 事主 本身 不 所 信仰 神祇 人們 總在 困 找 上 神祇 透過 各種 方式 探尋 神意 希望 得到 神靈 幫助 實際 上 真正 解決 問題 神意 增強 信心 安慰 劑 而已 人才 主體 神 沒有 能力 去 你 做 決定 浪 矢 先生 一般 諸多 案例 中 觸動 我 內心 漁店 音樂人 蹺家 小 開 漁店 音樂人 拋下 家業 照顧 父母 責任 努力 追 尋著 夢 直到 生命 後 一刻 沒親 眼看 見 音樂 發光 發熱 一天 拯救 一條 小 生命 葬身 火場 不值 但 理想 奮不顧身 真真切切 努力 過 驀然 回首 留下 一抹 璀璨 一生 真的 不值 麼 蹺家 小 開為 逃脫 家境 潰敗 逃離 父母 掌控 過著 隱姓 埋名 數 十年 歲 月 後 才 發現 當年 離開 父母 自殺臨終 前 想著 保護 小孩 小孩 死 寫進 遺書 裡 他 真真切切 成 一張 白紙 數 十年 怨 總算 得到 化解 悔 從此 伴隨 一生 汪汪 女 闆 際 遇 裡 頭 真正 遵循 神意 獲利 人 但 神 不是 浪 矢 三個 社會 所 歧視 底層 小混混 作者 諷刺 世上 真的 知曉 未來 神 給予 幫助 但 汪汪 一味 遵循 神意 她 失去 自我 節制 能力 迷失 金 錢 利 慾 流 轉 間 她 拒絕 饅頭 小店 闆 哀求 給予 機會 一般 沒有 後 綁架 契機 很 造就 出 冷血 勢利 商人 安排 三個 混混 來 綁 架 她 浪 矢 闆 巧妙 安排 後 一封 於 空白 來信 回覆 則 整個 故事 做 個 結論 每個 人 帶著 定見 來徵詢 投遞 一張 白 紙 浪 矢 闆 總 善解 前途 迷茫 年輕 小夥子 得到 救 贖 每個 人 生命 有意 義人 一生 不 空白 本書 敲擊 內心 於 我 總能 人物 角色 間 找到 投射 身影 彷彿 逃不出 作者 掌握 人生 太 苦 難 太 選擇 每 一種 選擇 沒有 錯 壞 看 內心 承受 後 果 擔當,一/m 開始/v 先/d 看/v 過/ug 影片/n 回頭/v 去/v 讀/v 小/a 說/v 順序/n 處/n 看著/v 文字/n 很/zg 便利/a 腦/n 補/v 畫面/n 缺點/n 電影/n 情節/n 框住/v 其/r 說/v 一本/m 懸疑/v 小/a 說/v 我/r 認同/v 一部/m 深刻/d 探討/v 人際/n 關/v 係/y 作品/n 作者/n 以/p 細膩/a 手法/n 時空/n 交錯/v 講述/v 故事/n 總能/n 人/n 某個/r 環/v 節/n 讚/zg 嘆/v 原/b 來/v 如此/c 驚訝/a 之間/f 竟然/d 關聯/v 咀嚼/v 文字/n 樂趣/a 書/n 中/f 以浪矢雜/i 貨店/n 主軸/n 闆/y 不/d 務/vg 正/d 業/ng 透/v 過/ug 書/n 信/n 往/p 來/v 幫/v 大家/n 解決/v 疑難/n 雜症/n 成為/v 他/r 一生/m 當中/s 重要/a 價值/n 意義/n 匿名/v 緣故/n 許多/m 難以啟齒/i 話/n 得以/v 講開/v 但/c 如此/c 很多/m 真實/d 背景/n 遭到/v 隱匿/v 留下/v 雙方/n 模糊/a 空間/n 我/r 很/d 喜歡/v 浪/n 矢/ng 闆/y 於/nr 回信/v 解惑/v 概念/n 他/r 認為/v 其實/d 每個/r 人/n 寫信/v 時/ng 已經/d 決定/v 做/v 希望/v 透過/v 第三者/nz 認同/v 來/v 增強/v 信心/n 解決/v 問題/n 主導/n 事主/n 本身/r 不/d 所/u 信仰/n 神祇/z 人們/n 總在/d 困/v 找/v 上/f 神祇/z 透過/v 各種/r 方式/n 探尋/v 神意/n 希望/v 得到/v 神靈/n 幫助/v 實際/n 上/f 真正/d 解決/v 問題/n 神意/n 增強/v 信心/n 安慰/v 劑/x 而已/y 人才/n 主體/n 神/n 沒有/v 能力/n 去/v 你/r 做/v 決定/v 浪/n 矢/ng 先生/n 一般/a 諸多/m 案例/n 中/f 觸動/v 我/r 內心/n 漁店/n 音樂人/n 蹺家/n 小/a 開/v 漁店/n 音樂人/n 拋下/v 家業/n 照顧/v 父母/n 責任/n 努力/ad 追/v 尋著/v 夢/n 直到/v 生命/vn 後/nr 一刻/m 沒親/v 眼看/v 見/x 音樂/n 發光/v 發熱/v 一天/m 拯救/v 一條/m 小/n 生命/vn 葬身/n 火場/n 不值/n 但/c 理想/n 奮不顧身/i 真真切切/i 努力/ad 過/ug 驀然/d 回首/v 留下/v 一抹/m 璀璨/z 一生/m 真的/d 不值/n 麼/nr 蹺家/n 小/a 開為/v 逃脫/v 家境/n 潰敗/v 逃離/v 父母/n 掌控/j 過著/v 隱姓/n 埋名/v 數/n 十年/m 歲/m 月/m 後/nr 才/d 發現/v 當年/t 離開/v 父母/n 自殺臨終/i 前/f 想著/v 保護/v 小孩/n 小孩/n 死/v 寫進/v 遺書/n 裡/f 他/r 真真切切/i 成/v 一張/m 白紙/n 數/n 十年/m 怨/v 總算/n 得到/v 化解/v 悔/vg 從此/d 伴隨/v 一生/m 汪汪/nr 女/b 闆/y 際/vg 遇/v 裡/m 頭/n 真正/d 遵循/v 神意/n 獲利/v 人/n 但/c 神/n 不是/c 浪/n 矢/ng 三個/m 社會/n 所/u 歧視/v 底層/n 小混混/nr 作者/n 諷刺/v 世上/s 真的/d 知曉/v 未來/t 神/n 給予/v 幫助/v 但/c 汪汪/nr 一味/m 遵循/v 神意/n 她/r 失去/v 自我/r 節制/n 能力/n 迷失/v 金/b 錢/n 利/n 慾/y 流/v 轉/v 間/m 她/r 拒絕/v 饅頭/n 小店/n 闆/y 哀求/v 給予/v 機會/n 一般/a 沒有/v 後/nr 綁架/n 契機/n 很/d 造就/v 出/v 冷血/v 勢利/n 商人/n 安排/v 三個/m 混混/a 來/v 綁/v 架/q 她/r 浪/n 矢/ng 闆/y 巧妙/a 安排/v 後/nr 一封/m 於/nr 空白/n 來信/v 回覆/v 則/d 整個/b 故事/n 做/v 個/q 結論/n 每個/r 人/n 帶著/v 定見/v 來徵詢/nr 投遞/v 一張/m 白/a 紙/n 浪/n 矢/ng 闆/y 總/b 善解/v 前途/n 迷茫/z 年輕/a 小夥子/v 得到/v 救/v 贖/v 每個/r 人/n 生命/vn 有意/v 義人/n 一生/m 不/d 空白/n 本書/r 敲擊/v 內心/n 於/nr 我/r 總能/n 人物/n 角色/n 間/zg 找到/v 投射/v 身影/n 彷彿/v 逃不出/v 作者/n 掌握/v 人生/n 太/d 苦/a 難/a 太/d 選擇/v 每/r 一種/m 選擇/v 沒有/v 錯/n 壞/a 看/v 內心/n 承受/v 後/nr 果/ng 擔當/v
0010594847_3_11,解憂雜貨店,4.0,這是我第一次接觸東野圭吾的作品，一開始是因為被翻拍成電影還有加上朋友的強力推薦，才知道這本書。但單看書名，以為是一本枯燥無味的小說，沒想到作者把五則看起來獨立毫無關聯但其實密不可分的小故事貫穿起來，真的不虧是日本小說界的人氣王～～看完這整本書之後，讓我深深有反省，以前朋友或家人有煩惱的時候，我是否有像書中雜貨店的爺爺那樣認真思考後才回答，還是只是隨便敷衍了事。雄治爺爺非常重視每一個問題，儘管是一張空白信，他還是費盡心思的在回信。他真的是一位具有智慧、責任心同時對每件事都肥腸用心的人，他回覆求助者信件那種認真負責的態度是值得我們學習的。現在我也開始注意未來回答別人的問題之前是需要用心思考過後才能回答，不可以再像以前那樣不經大腦又隨便敷衍了事，以免不僅沒有解決到別人的問題，反而造成別人的困擾或產生負面的想法，當我們認真的回覆他人的問題得到解決後，不僅替對方高興，自己也同時產生了正向的能量與快樂。解憂雜貨店是一本溫暖又充滿正面能量的小說，值得我們一再回味～,我 第一次 接觸 東野 圭吾 作品 一 開始 翻拍 成電影 加上 朋友 強 力推 薦 才 知道 本書 但 單 看 書名 以為 一本 枯燥 無味 小說 沒 想到 作者 五 則 看 起來 獨立 毫無關聯 但其 實 密不可分 小 故事 貫 穿 起來 真的 不虧 日本 小 說 界 人氣 王 看 完 整本 書 之 後 我 深深 反省 以前 朋友 家人 煩惱 時候 我 是否 像 書 中 雜 貨店 爺爺 認真 思考 後 才 回答 敷衍了事 雄治 爺爺 非常 重視 每 問 題 儘 一 張 空白 信 他 費 盡 心思 回信 他 真的 一位 具有 智慧 責任心 每件事 肥腸 用心 人 他 回覆 求助者 信件 那種 認真 負責 態度 值得 學習 現在 我 開始 注意 未來 回答 別人 問題 之前 需要 用心 思考 過 後 才能 回答 不 像 以前 不經 腦 敷衍了事 沒有 解決 別人 問題 造成 別人 困擾 產生 負面 想法 當 認 真的 回覆 他人 問題 得到 解決 後 替 對方 高興 產生 正向 能量 快 樂解 憂雜 貨店 一本 溫暖 充滿 正面 能量 小 說 值得 回味,我/r 第一次/m 接觸/v 東野/ns 圭吾/ns 作品/n 一/m 開始/v 翻拍/v 成電影/n 加上/v 朋友/n 強/a 力推/v 薦/vg 才/d 知道/v 本書/r 但/c 單/d 看/v 書名/n 以為/c 一本/m 枯燥/a 無味/n 小說/n 沒/v 想到/v 作者/n 五/m 則/d 看/v 起來/v 獨立/v 毫無關聯/l 但其/c 實/v 密不可分/l 小/n 故事/n 貫/nr 穿/v 起來/v 真的/d 不虧/d 日本/ns 小/a 說/v 界/n 人氣/n 王/nr 看/v 完/v 整本/n 書/n 之/u 後/nr 我/r 深深/b 反省/n 以前/f 朋友/n 家人/n 煩惱/a 時候/n 我/r 是否/v 像/v 書/n 中/f 雜/v 貨店/n 爺爺/n 認真/ad 思考/v 後/nr 才/d 回答/v 敷衍了事/i 雄治/n 爺爺/n 非常/d 重視/v 每/r 問/v 題/v 儘/zg 一/m 張/q 空白/n 信/n 他/r 費/v 盡/v 心思/n 回信/v 他/r 真的/d 一位/m 具有/v 智慧/nr 責任心/n 每件事/l 肥腸/n 用心/n 人/n 他/r 回覆/v 求助者/n 信件/n 那種/r 認真/ad 負責/v 態度/n 值得/v 學習/v 現在/t 我/r 開始/v 注意/v 未來/t 回答/v 別人/r 問題/n 之前/f 需要/v 用心/n 思考/v 過/ug 後/nr 才能/v 回答/v 不/d 像/v 以前/f 不經/d 腦/n 敷衍了事/i 沒有/v 解決/v 別人/r 問題/n 造成/v 別人/r 困擾/v 產生/n 負面/n 想法/v 當/p 認/v 真的/d 回覆/v 他人/r 問題/n 得到/v 解決/v 後/nr 替/p 對方/s 高興/b 產生/v 正向/d 能量/n 快/a 樂解/v 憂雜/a 貨店/n 一本/m 溫暖/an 充滿/a 正面/ad 能量/n 小/a 說/v 值得/v 回味/v
0010594847_3_12,解憂雜貨店,5.0,解憂雜貨店結合了夢想、親情、孝順這些重要的元素，表現出人性的重要環節。它點醒了跌落在失敗谷底的我們，未來有著無限可能，就抱持希望繼續向前吧！,解憂 雜貨店 結合 夢 親情 孝順 重要 元素 表現 出 人性 重要 環節 點醒 跌落 失敗 谷底 未來 有著 無限 抱持 希望 繼續 向前,解憂/v 雜貨店/n 結合/v 夢/n 親情/n 孝順/v 重要/a 元素/n 表現/v 出/v 人性/n 重要/a 環節/n 點醒/v 跌落/v 失敗/v 谷底/t 未來/t 有著/v 無限/l 抱持/v 希望/v 繼續/v 向前/t
0010594847_3_14,解憂雜貨店,4.0,架構勉強算完整，但是類似風格之前已有小說和電影使用，2005年奧斯卡金像獎最佳影片「衝擊效應」算是運用的很淋漓盡致的。不同的是，這本小說運用了奇幻和科幻的元素來包裝，科學的部分自然直接略過，因為不是作者的長處，這在閱讀的時候會有一種模糊感，讓你覺得這故事是假的，本來就沒要你相信，在感動的營造上，卻實不易引起讀者心中的「衝擊效應」，但整體來說，屬於很正面且具啟發性的小說，我給4顆星。,架構 勉強 算 完整 類似 風格 之前 已有 小說 電影 使用 2005 年 奧斯卡 金像 獎 最佳影片 衝擊 效應 算是 運用 很 淋漓 盡致 不同 本小 說 運用 奇幻 科幻 元素 來 包裝 科學 部分 自然 直接 略過 不是 作者 長 處 閱讀 時候 一種 模糊 感讓 你 覺得 故事 假 本來 沒要 你 相信 感動 營造 上 實 不易 引起 讀者 心中 衝擊 效應 但 整體 來說 屬 於 很 正面 且 具啟 發性 小 說 我 顆星,架構/n 勉強/v 算/v 完整/a 類似/v 風格/n 之前/f 已有/v 小說/n 電影/n 使用/v 2005/m 年/m 奧斯卡/nr 金像/n 獎/zg 最佳影片/n 衝擊/vn 效應/n 算是/v 運用/vn 很/a 淋漓/v 盡致/d 不同/a 本小/d 說/v 運用/v 奇幻/n 科幻/n 元素/n 來/v 包裝/v 科學/n 部分/n 自然/d 直接/ad 略過/v 不是/c 作者/n 長/a 處/n 閱讀/v 時候/n 一種/m 模糊/a 感讓/v 你/r 覺得/v 故事/n 假/a 本來/t 沒要/v 你/r 相信/v 感動/v 營造/vn 上/f 實/v 不易/a 引起/v 讀者/n 心中/s 衝擊/vn 效應/n 但/c 整體/n 來說/u 屬/v 於/nr 很/d 正面/ad 且/c 具啟/v 發性/n 小/a 說/v 我/r 顆星/nz
0010594847_3_15,解憂雜貨店,3.0,東野圭吾在這本書內也運用了他最擅長的埋線手法，將線索、思緒慢慢沿著故事發展擺放，於是在五個短篇中，各自人物交錯複雜的關係，要到最後一章才能看盡全貌。最喜歡的一章是【深夜的口琴】，它讓我思考：「拿性命來換名留青史，換不換？」人終究要邁入死亡，只要世界上還有一個人在閱讀、傾聽或欣賞你的作品，你就能與它一起進入永生不死的殿堂。像披頭四。像李小龍。像梵谷。《解憂雜貨店》的溫馨絕對是來自於回覆煩惱信之人的體貼與慎重，才能溫柔撫平他人煩惱的皺摺。當然，也不能忘記，最後作出選擇的人，並不是回信的人，而是寫信的自己。,東野圭 吾 本書 內 運用 他 擅長 埋 線 手法 將線 索思緒 故事 發展 擺放 於 五個 短篇 中 各自 人物 交 錯 複 雜 關 係 後 一章 才能 看盡 全貌 喜歡 一章 深夜 口琴 我 思考 拿 性命 來換 名留青史 換 不換人終 究要 邁入 死亡 世界 上 人 閱讀 傾聽 欣賞 你 作品 你 一起 進入 永生 不死 殿堂 像 披頭 四 像 李小龍 像 梵谷 解憂 雜貨店 溫馨 絕對 來 自 於 回覆 煩惱 信 之 人 體貼 慎重 才能 溫柔撫平 他人 煩惱 皺 摺 不能 忘記 後 作出 選擇 人 並 不是 回信 人 寫信,東野圭/nr 吾/r 本書/n 內/f 運用/v 他/r 擅長/v 埋/v 線/n 手法/n 將線/n 索思緒/nr 故事/n 發展/vn 擺放/v 於/nr 五個/m 短篇/b 中/f 各自/r 人物/n 交/v 錯/v 複/zg 雜/v 關/v 係/zg 後/nr 一章/m 才能/v 看盡/v 全貌/n 喜歡/v 一章/m 深夜/t 口琴/n 我/r 思考/v 拿/v 性命/n 來換/v 名留青史/n 換/v 不換人終/i 究要/d 邁入/v 死亡/v 世界/n 上/f 人/n 閱讀/v 傾聽/v 欣賞/v 你/r 作品/n 你/r 一起/m 進入/v 永生/b 不死/v 殿堂/n 像/v 披頭/v 四/m 像/v 李小龍/nr 像/v 梵谷/ns 解憂/v 雜貨店/n 溫馨/a 絕對/d 來/v 自/p 於/nr 回覆/v 煩惱/a 信/n 之/u 人/n 體貼/n 慎重/a 才能/v 溫柔撫平/nr 他人/r 煩惱/a 皺/n 摺/v 不能/v 忘記/v 後/nr 作出/v 選擇/v 人/n 並/c 不是/c 回信/v 人/n 寫信/v
0010594847_3_16,解憂雜貨店,3.0,劇情進展一小部分時，就可以猜到這是個穿越時空的故事，但這不是重點。嚴格來說，這不是推理小說，勉強可以歸類在奇幻文學，它在一個扣著一個的故事中，傳遞了暖暖的人情味。在每個人不同的心境轉折中，看到人性的光明面。作為一本沒有死人的推理小說，應該說是很成功。雖然東野在人物塑造上一直是比較弱的一環，但在情節渲染的功力上多少可以補強，看完有種很暖心的感覺，可以傳遞給人正面能量。,劇情 進展 一小部分 時 猜到 個 穿越 時空 故事 但 不是 重點 嚴格 來說 不是 推理 小 說 勉強 歸類 奇幻 文學 扣著 故事 中 傳遞 暖暖的 人情味 每個 人 不同 心境 轉 折中 看到 人性 光明面 作為 一本 沒有 死 人 推理 小 說 應 該 說 很 成功 東野 人物 塑造 上 較弱 一環 但 情節 渲染 功力 上 補強 看完 有種 很 暖 心 感覺 傳遞 人 正面 能量,劇情/n 進展/vn 一小部分/m 時/ng 猜到/v 個/q 穿越/v 時空/n 故事/n 但/c 不是/c 重點/n 嚴格/ad 來說/u 不是/c 推理/v 小/a 說/v 勉強/v 歸類/vn 奇幻/n 文學/n 扣著/v 故事/n 中/f 傳遞/v 暖暖的/z 人情味/n 每個/r 人/n 不同/a 心境/s 轉/zg 折中/v 看到/v 人性/n 光明面/n 作為/v 一本/m 沒有/v 死/v 人/n 推理/v 小/a 說/v 應/v 該/r 說/v 很/d 成功/a 東野/n 人物/n 塑造/v 上/f 較弱/a 一環/vn 但/c 情節/n 渲染/v 功力/n 上/f 補強/v 看完/v 有種/r 很/d 暖/a 心/n 感覺/n 傳遞/v 人/n 正面/ad 能量/n
0010594847_3_17,解憂雜貨店,5.0,非常好看的一本小說，電影也非常好。看了以後可以再三回味，獲得很多啟發。,非常 好看 一本 小 說 電影 非常 好看 了以 後 回味 獲得 很多 啟發,非常/d 好看/v 一本/m 小/a 說/v 電影/n 非常/d 好看/v 了以/v 後/nr 回味/v 獲得/v 很多/m 啟發/v
0010594847_3_18,解憂雜貨店,5.0,看完以後仍然回味無窮的書雖然這麼說很老套但這是真的！太好看了啊～有種太快看完捨不得的感覺,看 完以 後 仍然 回味 無窮 書 這麼 說 很 老套 但 真的 太 好看 有種 太 快 看 完 捨 不得 感覺,看/v 完以/v 後/nr 仍然/d 回味/v 無窮/z 書/n 這麼/r 說/v 很/d 老套/n 但/c 真的/d 太/d 好看/v 有種/r 太/d 快/a 看/v 完/v 捨/zg 不得/v 感覺/n
