review_id,reviewer_name,rating,review_date,review
0011032772_1_12,陳仰甫楊澎真陳文潔楊宗溙李國深陳廬桂,5.0,2024/07/13,在我看來所謂的美麗人生是跟隨自己的意志力，堅強的達到目標而讓自己在暮年回首ㄧ望時感到不虛此生；書中的少年因渴望四處旅行而沒有繼續在修道院讀書後就去牧羊，如果他就此安然的度過餘生也可以像一般人家一樣娶妻生子延續他牧羊的工作，而他卻一心想去一探究竟他的寶藏所在之處，就算發現從他的國家（西班牙）要去埃及一路上會經過一片沙漠他也沒有被打敗，他賣掉羊的錢全被偷走他也沒打消念頭，讀者可以從他在幫忙賣水晶後已經賺取到人生的第一桶金時發現主角最後想去探尋的不只是寶藏而已，因為他自己是帶著一大袋錢上路的，而在沙漠的綠洲遇到喜歡的女生且他又被綠洲長老指派有位階的工作，是他第二次遇到可以有落腳處渡過餘生的機會，但煉金術士也提醒他等他身上可以辨別大自然提醒訊息的能力變弱時也會遇到不被重用的窘境，因此他決定繼續踏上前往埃及的路程，遇到綁匪而被同伴（煉金術士）拿著他的錢去換取想辦法的時間，這時反而因為懼怕而發揮了潛能學會和大自然溝通再去召喚大自然的力量幫他脫離險境，而煉金術士也很貼心的當他人生的貴人幫他預留去完埃及後要回程的旅費，當他再次回到自己原本牧羊的廢棄修道院並挖開樹根後發現原來在埃及聽到有人跟他說的夢境-西班牙安達魯西亞某處廢棄修道院的樹根底下有寶藏是真的。主角一路上風風雨雨的去埃及換取到一個真實的訊息，讓他一生中經歷過各種人生歷練（被騙、幫忙弱者、工作、辨識各種情況帶給自己的訊息、體驗沙漠和綠洲、認識到就算在沙漠中也會隨時遇到戰爭）和學習到不同凡響的能力讓他不虛此行。
0011032772_1_13,安潔莉諾,5.0,2024/01/29,不管經過了多少年，這本書將會是永遠的經典!故事告訴我們寶藏其實就在我們自己的身邊，或者是深埋藏在我們的心中，只是有的時候，沒有繞過一大圈，我們很難去發掘。 我們如果能真切聆聽內心的聲音啟程尋寶，旅途中必有各種收穫，即便有時短暫失足，看似一無所獲，更糟糕時或許會失去很多，只要我們勇敢向前，不要被各種原因機絆住初心 (包含愛情)，我們終能完成自己的傳奇尋寶之旅。 最終，若是真愛，即便短暫因為夢想而分離，也一定會有美好結局。道理不難理解，美妙的是，作者以一個牧羊少年奇幻之旅的故事方式闡述以上訊息，值得一讀再讀!
0011032772_1_14,叫我喵喵,5.0,2023/11/23,成長的過程中，大家總習慣要你務實，去做你能做到的、放棄追求你想做到的！只是，可曾發現：夢想有代價？不實現夢想也有代價？於是牧羊少年因為一個夢和中間陸續遇到的吉普賽算命師、國王，他決定放棄安安穩穩的當個牧者，隨身只有書本和羊群，去金字塔去尋找寶藏。雖然這是個追夢的故事，最終卻說明了他必需為夢想而有所犧牲，這也是他所必須面對的課題！雖然故事有童話色彩，但是卻也說明了「世界上沒有白吃的午餐」，如少年在旅途中賣掉了僅有的羊群和書本、兩次被人騙去所有錢財、與愛人分離，隻身去追尋寶藏。書中有幾句話是印象深刻的：「當你真心渴望某樣東西時，整個宇宙都會聯合起來幫你完成。」「若你覺得冒險是危險，試試一成不變吧，那才是最致命的！」「當我們迷路時，別害怕。我們要有勇氣去犯錯，因為失望和失敗會指引我們方向。」「我為傷疤感到自豪，它來提醒我，生命有多豐富。」世界是一本書，命運是用來實踐，不是用來跟隨的，不是嗎？
0011032772_1_15,小太陽,3.5,2023/04/06,是一本每隔一段時間再次閱讀，都有些不同感受的書。最初看的是純文字版，後期加上插畫的也喜歡，但覺得純文字的似乎更多了一些想像空間......總是在很多時刻，不經意的想起，書中那句很經典的話：「當你真心渴望某樣東西時，整個宇宙都會聯合起來幫助你完成」......
0011032772_1_16,方小沛,5.0,2022/05/29,牧羊少年奇幻之旅A+好多好多年前就讀了這本書，它給了我很多生命的力量，很多次的機會，我也都以此書贈人。一次在書局中，圖文繪本型態的它，又再次對我呼召。讓我有了再一次認真好好讀它一次的機會。人生走著走著，一路上會用很多的預兆，但是又有多少人，有勇氣傾聽預兆的聲音，並且跟著預兆一直向前，找尋著屬於自己的天命。每個人都有著屬於自己獨一無二的寶藏在等著自己，上天用它特有的方式，不斷的再告訴你給你暗示，這個過程的重點，其實在認真且誠實的傾聽自己內心的聲音。什麼聲音呢？就是內心真切的『渴望』，那份渴望是一份牽動自己不斷向前的深層動力。書中好美好美的一句話，給了我多年的動力『當你真心渴望一件事，全世界都會聯合起來幫助你。』我用這句話鼓勵了自己，也鼓勵了身邊很多的朋友。當全世界都聯合起來幫助自己時，一路上又何需感到孤單與無助呢？如此強大的力量正以不同的型態在成就著自己，幫助自己知道原來自己就有的能力。愛不會讓一個人遠離天命，這句話很適合解讀伴侶、親子或是任何的關係。一份真正的『愛』是一份成全，是一份支持。讓你沒有煩惱沒有壓力的勇敢向前，追尋著自己生命中的寶藏。祝福、陪伴、尊重是我們可以在任何關係中的付出型態。生命對於那些勇於實現天命的人總是慷慨的。我們常看到的是，追逐天命那群人的光芒與成就，正因為他們的勇敢，吸引著更多更多的宇宙力量。發現屬於自己的天命，人生的寶藏其實正以不同型態在不同的地方等著自己。你有辦法把自己變成風嗎？作者用這一段的譬喻故事，讓我們理解，其實我們與生就俱有這樣的本事與能力。回到生命的本質，我們任何一個人都有能力去挖掘。Action：勇敢的一步步走向預兆給予的天命寶藏#推薦書單#閱讀#閱讀心得#好書#讀書#書評#閱讀筆記#牧羊少年奇幻之旅#時報出版#missdragon#dragonmiss
0011032772_1_17,生科唐姐,5.0,2022/05/15,「當你真心渴望某樣東西時，整個宇宙都會聯合起來幫助你完成。」這個是我在參加某一個生涯探索課時聽到的一個魔法般的句子。我不斷的思考，宇宙怎麼會知道我的渴望？連我都不清晰我的渴望？什麼叫真心？世界上大部分的人都沒有得到他們想要的東西，難道他們不夠渴望嗎？我在做職涯諮詢時，常常會有人問我，他適合做的工作是什麼？我往往會反問他，你的夢想是什麼？他就會回說，我也不知道，我的家人希望我只要賺到很多錢，不要像他們一樣過苦日子就可以了。這就像麵包師傅一樣，他在這個位置上是因為別人怎麼想比自己的天命重要。還有另外的水晶店的老闆，每天辛勤的工作，想要存錢去麥加朝聖，但是當他發現比他的窮的人能夠完成朝聖的夢想，他卻發現自己寧可繼續抱持著這樣的夢想活著，而不願意出發。因為他很害怕一旦完成了夢想，他將不再有活下去的理由。有人期待完成夢想，但有人只想要懷抱夢想。看完這本書後發現，能不能完成夢想，看你有多相信自己的天命，或許你有，但你選擇放下：或許你有，你選擇前進。這本書都可以找到你對應的角色。我相信每隔一段時間來看都會有不同的體悟。牧羊人追尋到天命後，真的過著幸福快樂的日子嗎？我不確定，但是可以確定的是，他在過程中找到跟寶藏一樣珍貴的東西，比方說如何擴張一個生意，比方說真愛，又比方說將自己變成沙的能力。
0011032772_1_18,Tabo,4.5,2022/05/08,第一次閱讀時，被故事的情節吸引，後來在很多迷惘的時刻，打開書來閱讀，都能從中得到人生方向的指引。非常推薦各個年齡層都能閱讀的好書
0011032772_1_19,Christmasbb,5.0,2022/05/06,真心推薦這本故事書給所有正在迷茫、不知道自己為何去追尋，迷茫、焦慮不安的，或者還未擁有夢想的人。很喜歡一句話：因為那些水晶髒了，而你我都需要把腦海中不好的想法去除掉。心情低落時看有種被救贖的感覺。
0011032772_2_0,Smile,5.0,2021/11/13,你願意為了夢想放棄一切東西，奮不顧身去追求嗎？這時我們可以有兩種選擇，一種是維持現狀，不做任何改變；一種是追尋夢想，不論成功與否。男孩選擇了第二種。男 孩一開始無法下定決心去追尋夢想，是國王給了他勇氣，這是第一部的開始。當男孩碰到水晶商人時，他有了第二次選擇的機會，這時他能夠回到過去牧羊人的生 活，但是他仍然選擇朝夢想前進，開始了牧羊少年的第二部。或許我們在一生當中會遇見像水晶商人一樣，把夢想當成支持他活著的念頭，因為害怕一但完 成了夢想，他將不再有活下去的理由；也可能我們會遇到如同男孩這樣，不放棄追求夢想的人，即使這個夢想會讓你一無所有，還是要堅持下去。當 男孩說想要去看金字塔時，水晶商人跟他說：「我認識的人裡面，沒有人會越過整個沙漠只為了要去看金字塔。」甚至等到男孩見到金字塔後，有一群人的老大告訴 他：「我才不會笨到橫越整個沙漠，只為了一個重覆做過的夢。」讀到書中這些人向男孩說的話，讓我想到九把刀這樣的句子：「說出來會被嘲笑的夢想，才有實踐 的價值！」夢想對於男孩而言是件重要的事，可是在其他人眼裡只不過是天方夜譚，是難以實現的夢想，或者根本不會去實行；不過男孩依然沒有放棄，最後終於親 眼見到他朝思暮想的金字塔。縱使男孩並沒有在金字塔找到寶藏，但是他在旅行中得到比寶藏更珍貴的東西，就是在這趟旅程當中遇到的人事物，還有直到最終他都沒有放棄，堅持下去的信念，這是別人奪不走的寶貴資產。
0011032772_2_1,FAY,5.0,2021/09/29,一本有關自我追尋的經典之作，讀者可以跟著故事主人翁一起經歷一場尋找自我的奇幻旅程，但這旅程並非事事順心，會碰到有關欺騙、分離、失去等等難題，但這些難題的度過才更朝向旅程的目的地:那個關乎於真正的自己在哪裡。
0011032772_2_2,Inwhy,5.0,2021/06/21,《牧羊少年奇幻之旅 O Alquimista》20210621本書被法國文壇喻為足以和《小王子》一書並駕齊驅，我認為本質更像基督、天主、回教版本的《流浪者之歌》，也融合了一些佛教「悉達多」的悟證。作者保羅．科爾賀（Paulo Coelho）年輕時住精神病院時，因女友送他《流浪者之歌》，看完後感受深深被理解因此病情好轉，或許是本書的誕生的「緣起」。這本在2008年買的書，當初只想知道如何得到寶藏，光羨慕主角得到「天地之心」的秘密，一大筆財寶和一見鍾情命中註定的伴侶，其實可貴的是那勇於放下已有的成就和勇於提起夢想的精采歷程。我像書中有些眼裡只有金子的煉金術師，忽略了最重要的價值在於「提煉純粹」物質的過程，連帶淨化了心靈和四周環境。我更像只會讀死書的英國人，想從書本獲取煉金術的捷徑，崇拜複雜的戲論，鄙棄簡單真實的道理，例如因果、行善、孝順，所幸遇到已有成就的老師(真正的煉金術師)，一眼看出英國人所欠缺的，就是「覺察」實際的生活和環境那非語言文字能闡明的智慧，「去做」才是最積極的行動，做了才知了解多少，才能修正行為想法，獲得煉金術的哲人石和長生露。書中曾說幸福生活的秘訣在於「拿好手中的那一匙油，也要欣賞途中的美麗風景」；身為讀者，那一匙油代表，用「功利的心」想知道主角獲得寶藏的秘訣，但也要以「欣賞的心」將自己帶入，如同主角一樣從西班牙到非洲到埃及冒險，現在還用Google地圖查看出現的地標街景，想像自己待在這些地方的感受；我們一同體驗走過這些城市的冷漠、沙漠的遼闊、遇過的好人壞人，當遭遇困難的痛苦，勇敢解決困難後的快樂，用這種方式閱讀，帶來更深刻的樂趣，這種「想像力」也是「天地之心」。人生旅途上，那一匙油代表生存或是夢想，但隨著時間空間的推移變化，一定會遇到種種人事物，欣賞它、享受它吧!人總是喜歡「擁有夢想」，更勝於去「實現夢想」。因為實現夢想代表要改變目前習慣的生活，還有面對未知的恐懼，但唯有勇敢去做的人，才能體悟到未曾見過美麗豐富的境遇，和「問心無愧」的快活。現在看來，主角是個很勇敢且願意向環境學習的人。為了「旅行」放棄當神職人員，從事逐水草而居的牧羊人工作，又為了「夢中的寶藏」去詢問解夢者，賣掉所有的羊群，去金字塔找尋他的寶藏。再放下命中注定的伴侶，在啟程越過戰亂的沙漠尋找寶藏。一再放下原有的成果，一再提起更高的目標，真勇者。書中也提醒不要承諾給別人你還沒得到的東西，會阻礙你踏出去，應該先努力於目前能做的事和付出代價，這樣才更有動力和決心去完成你的目標。書中我覺得這一段是最重要的奇蹟，「轉換想法」的能力，可以讓自己繼續向目標前進。就是當主角冒險賣掉所有羊追夢，剛到陌生的非洲卻被第一個主動搭話的陌生人騙走所有的錢，他正處於一個抉擇點上，把自己當作一個「小偷的受害者」，或者把自己視為一位「探險家」，正探尋著他的寶藏。主角決定這樣想「我是個探險家，我正要去尋找我的寶藏」，這也是「天地之心」的力量，我們的感受來自「想法」，能夠自由自在的解讀事物，便能「自己做主」。其中能成功「轉換想法」關鍵在於，主角聽過許多冒險家克服更困難的情況，且他還見過一位有神力的老國王，且相信他的祝福仍在，這是「信仰的力量」。轉換了看法，心裡的感受完全不同，現代心理學發現，「緊張」其實跟「興奮」的生理反應是一樣的，我們可以刻意認為這是興奮，就更能接受自己，繼續向前。主角也把觀察羊群需求和行為的能力，使用在觀察陌生的環境和陌生人的需求上。主動幫助糖果店老闆開店而獲得食物；幫助水晶店老闆擦拭水晶球，而獲得食物和一份得以重新出發的工作。「用心觀察」的能力正是《小王子》書中所說：重要的東西唯有用「心」看，才能看的見，光憑眼睛是看不到的。主角不斷應用人類都有的「覺照、觀察的能力」，也用來聽自己「心的想法」，發現它是變化無常，生住異滅的，但這「能觀察的心」的本質是純粹的，藉由這樣的訓練，一步步的貼近「天地之心」。因為作者也是赫賽《流浪者之歌》的書迷，所以書中有許多「禪」的觀念，如放下過去，不幻想未來，專注於當下；唯有專注於當下，才能改善現況，就會改變未來；踏實於現在，就是和過去未來同在。吃飯就好好吃飯，走路就專心走路，睡覺就只管睡覺，因為沙漠會把漫不經心的人毀掉，所以要專注於正在做的事上，如同武士對戰時，專注於自己和敵人的一舉一動，才更有機會獲勝。我認為煉金術師的「哲人石」可以點石成金，代表是因為了解其事物所需的「因緣條件」，就能轉化生成各種現象；「長生露」可以長生不老，代表專注「活在當下」，就是真正的永恆。書中認為這一切都是由「上帝」同一隻手所寫成的，但也說「人人」皆有能力創造這一切。這融合佛教中的「如來藏、真心」，能生萬法，一切因緣所生，「只要條件具備必定發生」的性質，也是書中所說的「天地之心」。更進一步說人、動物、樹木、石頭、宇宙都為一，更像佛說的「平等心、無差別心」；「無我相、無人相、無眾生相、無壽者相」；凡所有相皆是虛妄，若見諸相非相，則見「如來」。依愛因斯坦「質能互換」的發現，解釋了一切物質、想法，本質都是「能量」，無形無相，我們感官所見之相是「夢境、幻覺、水泡、殘影、露水、閃電」。關於「愛」，主角遇到法蒂瑪一見鍾情，這沙漠的女人說，因為你愛我，從此我便屬於你的一部分，我會等你追尋到寶藏後，從沙漠外面回來，我會滿心期望著。如同《小王子》書中狐狸說的「馴服」就是建立關係，包含了陪伴、付出、聊天，一旦花過時間和精力，從此狐狸便是獨一無二的，跟其他的千千萬萬的狐狸不再一樣。用心、用愛照顧灌溉，就能賦予事物獨特意義，「真愛」是真心無我的祝福付出，希望他一切都好，而不是互相綑綁，佔有。只要有愛便跟宇宙有了聯繫，當用「善良純粹的真心」全神追求一樣東西時，是最接近「天地之心」的時候，「整個宇宙」將會幫助你得到它。
0011032772_2_3,陳子楹｜lovelove_reading,5.0,2021/06/11,「當你真心渴望某樣東西時，整個宇宙都會聯合起來幫助你完成。」原來，這句耳熟能詳的無敵金句是出自Paulo Coelho（保羅．科爾賀 ）的《牧羊少年奇幻之旅》！或許這也是宇宙的語言，我讀著讀著覺得內心好激動，明知道這只是一則寓言故事，可卻難以平復自己一直想翻閱下去的心情，好想好想知道，牧羊人接下來在旅程中會遇見什麼？他的寶藏又是什麼？作者又會編寫出那些令人震撼的宇宙之語呢？這部經典之作一定非常多人已經閱讀過了，希望能夠喚起大家的感動，找個時間再次翻閱《牧羊少年奇幻之旅》吧！這本書，真的是人生每個階段都必讀的心靈寶藏！/IG：lovelove_reading
0011032772_2_4,經典中的經典,5.0,2021/04/27,和小王子一樣是能反覆閱讀消化的經典，是一生中迷惘時的指南。每當懷疑自己，猶豫徬徨時，這本書都能再次給我力量，讓我找回初心，有勇氣繼續堅持下去，歷久彌新的經典！
0011032772_2_5,Kanchou,5.0,2021/04/16,號稱是巴西版的《小王子》，這本書比後者有更強烈的故事性，看完之後，你會變成唯心論者。不論何種宗教，海納百川式的包容，終極目標就是帶你探索內心世界的力量。這是我高中時期的啟蒙讀物，如今我即將帶領我們班上的學生閱讀這本大作。這實在是太不現實，太夢幻了。極度推薦無知的學生戒斷手機，投身於書海的懷抱中…
0011032772_2_6,晴子,5.0,2021/04/15,一開始覺得是很老套的主題，但是在閱讀的時候，卻不知不覺就會被吸引進去，並且也開始思考和自己相關的重要事物，每個人都有自己要完成的最終目標，但是我們往往在日常的瑣事中損失了發現這個目標的能力，到底要如何才能重新找到目標?也許需要的是更多的練習還有智慧。
0011032772_2_7,婷,4.5,2021/01/26,很經典的一個故事「當你真心渴望某件事時，全宇宙都會協力幫助你。」真的很喜歡這句話不同年紀時重新翻閱這本書都會有不同的感覺慶幸自己有看過這個故事
0011032772_2_8,ponian wang,5.0,2020/06/09,每個人都有他的天命，而生活中每天都有可能出現預兆，人要傾聽自己內心的聲音。在看完這本書後，反省自己的過去種種，感覺心確實是人生的領航員。跟著心的聲音走，往往能看到不同的世界，遇到不同的人，找到自己的天命。在極度迷惘時，人往往會以為自己走錯路，後悔當初的決定，但要一直走到最後，才會發現原來自己最初的夢想仍在繼續用預兆的方式敦促自己往前進。只有不畏懼命運挑戰、不忘初衷的人才能夠記住自己最純真的夢，讓年幼時的夢想成真。每個人都曾經幻想過世界是多麼大、多麼神奇，在網路、影像的充斥下世界神奇的面紗被殘酷地揭開了。但是，只有最懷抱著像牧羊少年一般的心，才可以與世界對話，讓大自然展現神奇的能力，而非只是一張張的風景照而已。最後，記得將宇宙的力量分享給曾經幫助過你的人，且將這神奇的故事代代傳承下去，讓這世上充滿更多人追求希望的神奇之旅
0011032772_2_9,天天,4.5,2019/10/04,大概前前後後看了至少三次以上，每看一次的心境總是截然不同這本書賦予我強大的勇氣，生於憂患死於安樂的我們，看完這本書後，是不是變得更加勇敢了呢?勇敢追逐夢想「當你真心渴望某些東西時，整個宇宙都會聯合起來幫助你完成它的」自己的人生自己決定，推薦大家這本充滿正能量的好書
0011032772_2_10,Siren,5.0,2019/03/05,一本心靈寄託的書永遠記得這句話當你真心渴望某件事，整個宇宙都會聯合起來幫助你完成人生雖不如意，但也總是有快樂安穩的時候推薦給有些徬徨但目標明確的人
0011032772_2_11,ChiaoI,5.0,2017/03/10,你發現你的寶藏了嗎？是否有勇氣去追尋？生命不曾為做過的事留下遺憾。所以，邁開你的腳步吧!
0011032772_2_12,YUEH,5.0,2017/01/22,追尋夢想，這存在每個人的內心中，或深，或淺，僅此而已但是否願意踏出第一步，不受左右影響，只為追尋到心中的渴望或許這就是人生最難的地方，總有太多牽掛，或是太多理由，至今仍遲遲在原地。對書中的知名經典佳句「當你真心渴望某件事，整個宇宙都會聯合起來幫助你完成」沒有太多的感觸，不過倒是很喜歡書中說的: 「當我真實地在追尋夢想時，一路上我都會發現從未想像過的東西，如果我當初沒有勇氣去嘗試看來幾乎不可能的事，如今我就還只是個牧羊人而已。」
0011032772_2_13,Lee,5.0,2016/11/15,文字不會讓人感覺到死板或壓抑，看似輕鬆簡單的故事裡同時富涵很多道理。非常值得收藏的一本小說，看千萬遍也不厭倦。
0011032772_2_14,Vince,5.0,2016/07/31,一個少年的夢指向未來，走過千里的路途，只為了寶藏，過程中的經驗使少年增長智慧，最後寶藏竟在原本的腳下，其實寓意深遠，我們試著向外發展，但不曾看看四周，最初的地方反而是最珍貴！推薦給各年齡層來閱讀，以不同時候來看會有不同的滋味！
0011032772_2_15,圓,5.0,2016/07/31,夢境與現實拉扯，左右牧羊人的腳步。試想，有個必須橫渡海峽、跨越沙漠才能獲得的神祕寶藏，如鬼魅般連日縈繞在你的夢境，作為牧羊人的你，這場虛實未甫的徵兆，值得自己揮別羊群，踏上尋寶旅途嗎？就《牧羊少年奇幻之旅》而言，牧羊人之為牧羊人，歸因自幼擁抱探索世界的追求。但他在成為牧羊人後的兩年，已逐漸習慣那些只為水與食物而活忠實的羊群。此刻，不請自來的寶藏夢境來的正是時候，它象徵改變、賜予他充分的探險目標。意料之內的，牧羊人決定告別羊群，使探尋寶藏的旅程揚帆啟航。作者將繽紛富有想像的神話色彩，融入這趟奇幻之旅，雖超脫現實卻鼓舞人心；他亦細心安排牧羊人在旅途中所經歷的形形色色，使讀者體會到：每個人對於夢想的定義與實踐的方式皆不盡相同。回到最初的那道假設，我想答案因人而異。縱使牧羊人的旅行精彩突出，值得讚賞，可個性恬淡的我仍偏好規律與踏實。我試著想像，某個人一日復一日，做著沉澱心底的夢，當它們昇華成平凡生活的醍醐，抑或克服艱難的助力，又何嘗不是種幸福？
0011032772_2_16,余,5.0,2016/07/31,在讀完這本書後，我一直在自省，我是否能夠像書中的牧羊少年一般的勇於追求夢想。往往因為現實的因素，而忽視了自己心中最想完成的事，看了這本書，讓我有了想要去實踐夢想的力量！非常值得一讀，推薦給大家！
0011032772_2_17,畢斯翔,4.0,2016/07/31,如果說每個人都有自己的天命你又要如何去發現   在現實中發現你又要如何去實現   在真實中時現我們總是在追尋那心目中的寶藏但請傾聽你的心了解承認承擔心中最想表達的真面目在往下一步走  你就知道那是否是你想要的牧羊人的奇幻之旅   帶我走了一趟踏上自己心的旅程
0011032772_2_18,人生平凡的過客,4.0,2016/07/31,「當你真心渴望某件事時，全宇宙都會協力幫助你。」牧羊少年為了那個不斷出現的夢，而踏上了追尋寶藏的旅途，並且帶著這個信念抵達了金字塔。雖然最終這個旅途回到了原點，而他也在出發點找到了寶藏，但我認為他真正所得並不是那些值錢的東西，而是他在這趟旅程中所經驗的人事物。我想，在眾多的體驗後，對他而言也是如此。或許很多人會在看了這本書後，開始尋求自己的天命，並引用本文第一句話作為自己的座右銘。然而，我並不認為每個人都得認為自己有著特殊的天命而像書中的主角般一樣探險。這個世界上有許多人也許看起來平平凡凡地過了一生，但那也許正是他們所渴望的。牧羊人的旅程也許令人熱血賁張，但我認為不需要認為有著轟轟烈烈的經驗才是真正體驗過人生，就算是看起來最平常的，何嘗不也是一個令人欣羨的旅程呢？這本書對那些本來就渴望探險的人，無疑是一個很棒的催化劑；然而對像我這樣渴望平凡的人而言，這是一本有趣的故事書。使我了解其他人如何對他們的生活有所想像，並實踐其夢想。而我自己在看完這本書後，也同樣朝著自己擁抱平凡的夢想前進。
0011032772_2_19,陳均,4.0,2016/07/31,本書強調當你真心渴望追求某種事物的話，整個宇宙都會聯合起來幫你完成。所以未來的秘密就是現在，如果你專注於現在，就必定能改善現在，如果你能改善現在，必可期待更燦美的未來。每一天，都有它自己的永恆。
0011032772_3_0,innstop,5.0,2016/07/30,一口氣看完，又立刻再看一次。第二次，每次只看一點點，慢慢體會某些情節更深層的意涵。是一本很值得買回家，放在床頭，睡前閱讀的書。
0011032772_3_1,royoma,5.0,2016/07/30,尋寶一直是喜歡冒險的人所愛的牧羊少年從下定決心出發去尋找，到努力從各個危難中堅持下來即使一切都回到原點彷彿什麼都不曾發生過但其實過程才是讓他成長茁壯的最大寶物啊！人生不也一樣嗎？起起落落總會回到原點重點是你選擇要怎麼過！不是嗎？這是一本在不同的年紀閱讀後會有不同體會的好書
0011032772_3_2,Q,3.0,2016/07/30,這是一本需要靜下心來好好品味，才能領略箇中韻味的好書。牧羊人究竟有沒有白走這一遭？我想答案因人而異。
0011032772_3_3,A957煉金投資小二,5.0,2016/07/29,「當你真心渴望某件事，全宇宙都會聯合起來幫你」擁有這本書已經超過十年，每當迷惘時，總是不自覺浮現這段字。人生有太多的無奈跟包袱，在學時間我們都有自己的夢想，出社會，往往被無情的現實所擊敗，在追求夢想的途中，我們欠缺的常是對自己的肯定，太多時候，我們都活在別人的期許與嘴中，忽略了，這世界最獨特的是＿世界上獨一無二的自己。旅程中，不是得到就是學到，往往人們記得的只有失敗，而不是失敗所獲得的經驗
